Pixel,K_3_0,K_5_0,K_7_0,K_3_25,K_5_25,K_7_25,K_3_50,K_5_50,K_7_50,K_3_100,K_5_100,K_7_100
31154,0,2,6,1,4,0,0,2,0,0,2,0
31155,0,3,6,1,4,0,0,0,0,0,0,0
31156,0,3,6,1,4,6,0,0,6,0,0,6
31157,0,2,6,1,0,0,0,2,4,0,2,4
31158,2,2,2,2,0,3,2,2,4,2,2,4
31159,0,3,6,1,4,0,0,0,0,0,0,0
31160,0,3,6,1,4,0,0,0,0,0,0,0
31161,0,2,6,1,0,0,0,2,0,0,2,0
31162,0,3,1,1,4,0,0,0,0,0,0,0
31163,0,3,1,1,4,6,0,0,6,0,0,6
31164,0,3,1,1,4,6,0,0,6,0,0,6
31165,0,3,1,1,4,6,0,0,6,0,0,6
31166,0,3,1,1,4,0,0,0,0,0,0,0
31167,2,2,2,2,0,3,2,2,4,2,2,4
31168,2,4,2,2,0,3,2,4,4,2,4,4
31169,2,4,0,2,3,5,2,4,1,2,4,1
31170,2,4,2,2,3,5,2,4,1,2,4,1
31171,2,4,2,2,3,5,2,4,1,2,4,1
31172,2,2,2,2,0,3,2,2,4,2,2,4
31173,0,2,6,1,0,3,0,2,4,0,2,4
31174,0,3,1,1,4,6,0,0,6,0,0,6
31175,0,3,1,1,4,6,0,0,6,0,0,6
31176,0,3,1,1,4,6,0,0,6,0,0,6
31177,0,3,1,1,4,6,0,0,6,0,0,6
31178,0,3,1,1,4,6,0,0,6,0,0,6
31179,0,3,1,1,4,6,0,0,6,0,0,6
31180,0,3,6,1,4,0,0,0,0,0,0,0
31181,0,3,1,1,4,6,0,0,6,0,0,6
31182,0,3,1,1,4,6,0,0,6,0,0,6
31183,0,3,1,1,4,6,0,0,6,0,0,6
31184,0,3,1,1,4,6,0,0,6,0,0,6
31185,0,3,1,1,4,6,0,0,6,0,0,6
31186,0,3,1,1,4,6,0,0,6,0,0,6
31187,0,2,6,1,0,3,0,2,4,0,2,4
31188,0,2,6,2,0,3,2,2,4,2,2,4
31189,1,4,0,0,3,5,1,4,1,1,4,1
31190,1,4,0,0,3,5,1,4,1,1,4,1
31191,1,0,0,0,3,5,1,4,1,1,4,1
31192,2,4,0,2,3,5,2,4,1,2,4,1
31193,1,4,0,2,3,5,2,4,1,2,4,1
31194,1,0,4,0,1,1,1,1,2,1,1,2
31195,1,0,4,0,1,1,1,1,2,1,1,2
31196,1,0,4,0,1,1,1,1,2,1,1,2
31197,1,0,0,0,3,5,1,4,1,1,4,1
31198,1,0,4,0,1,1,1,1,2,1,1,2
31199,1,0,4,0,1,1,1,1,2,1,1,2
31200,2,4,2,2,3,3,2,4,1,2,4,1
31201,2,2,2,2,0,3,2,2,4,2,2,4
31202,2,4,0,2,3,5,2,4,1,2,4,1
31203,2,4,0,2,3,5,2,4,1,2,4,1
31204,2,4,0,2,3,5,2,4,1,2,4,1
31205,2,4,0,2,3,5,2,4,1,2,4,1
31206,2,4,2,2,3,5,2,4,1,2,4,1
31207,2,4,2,2,3,5,2,4,1,2,4,1
31208,2,4,2,2,3,5,2,4,1,2,4,1
31209,2,4,2,2,3,3,2,4,1,2,4,1
31210,2,4,2,2,3,3,2,4,1,2,4,1
31211,2,2,2,2,0,3,2,2,4,2,2,4
31212,2,2,2,2,0,3,2,2,4,2,2,4
31213,2,2,6,1,0,3,2,2,4,2,2,4
31214,0,2,6,1,0,0,0,2,4,0,2,4
31215,0,2,6,1,0,0,0,2,0,0,2,0
31216,0,2,6,1,0,0,0,2,0,0,2,0
31217,2,2,2,2,0,3,2,2,4,2,2,4
31218,2,4,0,2,3,5,2,4,1,2,4,1
31219,2,2,2,2,0,3,2,2,4,2,2,4
31220,0,3,6,1,4,0,0,0,0,0,0,0
31221,0,3,6,1,4,0,0,0,0,0,0,0
31222,0,3,6,1,4,0,0,0,0,0,0,0
31223,0,2,6,1,4,0,0,0,0,0,0,0
31224,2,2,2,1,0,3,0,2,4,0,2,4
31225,2,4,2,2,0,3,2,2,4,2,2,4
31226,2,2,6,2,0,3,2,2,4,2,2,4
31227,0,2,6,1,4,0,0,0,0,0,0,0
31228,0,2,6,1,0,0,0,2,0,0,2,0
31229,0,2,6,1,0,0,0,2,0,0,2,0
31230,0,3,6,1,4,0,0,0,0,0,0,0
31231,0,2,6,1,4,0,0,0,0,0,0,0
31232,0,2,6,1,4,0,0,0,0,0,0,0
31233,0,2,6,1,0,0,0,2,4,0,2,4
31234,2,2,6,1,0,3,0,2,4,0,2,4
31235,2,2,6,1,0,3,0,2,4,0,2,4
31236,2,2,6,2,0,3,2,2,4,2,2,4
31237,2,2,2,2,0,3,2,2,4,2,2,4
31238,2,2,2,2,0,3,2,2,4,2,2,4
31239,2,2,2,2,0,3,2,2,4,2,2,4
31240,2,2,2,2,0,3,2,2,4,2,2,4
31241,2,4,2,2,3,5,2,4,1,2,4,1
31242,0,2,6,1,0,3,0,2,4,0,2,4
31243,0,3,1,1,4,6,0,0,6,0,0,6
31244,0,3,1,1,4,6,0,0,6,0,0,6
31245,0,3,1,1,4,6,0,0,6,0,0,6
31246,0,3,1,1,4,0,0,0,0,0,0,0
31247,0,3,6,1,4,0,0,0,0,0,0,0
31248,2,2,6,1,0,3,0,2,0,0,2,0
31249,2,2,6,1,0,3,0,2,4,0,2,4
31250,0,3,1,1,4,0,0,0,0,0,0,0
31251,0,3,1,1,4,0,0,0,0,0,0,0
31252,0,3,6,1,4,0,0,0,0,0,0,0
31253,0,2,6,1,0,0,0,2,0,0,2,0
31254,2,4,2,2,0,3,2,2,4,2,2,4
31255,2,2,6,2,0,3,0,2,4,0,2,4
31256,0,2,6,1,0,0,0,2,0,0,2,0
31257,0,2,6,1,0,0,0,2,0,0,2,0
31258,0,2,6,1,4,0,0,0,0,0,0,0
31259,0,2,6,1,4,0,0,0,0,0,0,0
31260,2,4,2,2,3,5,2,4,1,2,4,1
31261,2,2,2,2,0,3,2,2,4,2,2,4
31262,0,3,1,1,4,0,0,0,0,0,0,0
31263,0,3,6,1,4,0,0,0,0,0,0,0
31264,0,3,1,1,4,0,0,0,6,0,0,6
31265,0,3,1,1,4,0,0,0,0,0,0,0
31266,0,3,1,1,4,0,0,0,0,0,0,0
31267,2,2,2,2,0,3,2,2,4,2,2,4
31268,2,4,0,2,3,5,2,4,1,2,4,1
31269,2,4,0,2,3,5,2,4,1,2,4,1
31270,2,4,0,2,3,5,2,4,1,2,4,1
31271,2,4,0,2,3,5,2,4,1,2,4,1
31272,2,4,0,2,3,5,2,4,1,2,4,1
31273,2,4,0,2,3,5,2,4,1,2,4,1
31274,2,4,2,2,2,2,2,4,3,2,4,3
31275,2,1,3,2,2,2,2,3,3,2,3,3
31276,2,1,3,2,2,2,2,3,3,2,3,3
31277,2,1,3,2,2,2,2,3,3,2,3,3
31278,2,4,2,2,2,2,2,3,3,2,3,3
31279,2,1,3,2,2,2,2,3,3,2,3,3
31280,2,1,3,2,2,2,2,3,3,2,3,3
31281,2,1,3,2,2,2,2,3,3,2,3,3
31282,1,4,0,0,3,5,1,4,1,1,4,1
31283,2,4,2,2,3,5,2,4,1,2,4,1
31284,0,1,3,1,2,2,0,3,3,0,3,3
31285,0,1,3,1,2,2,0,3,3,0,3,3
31286,0,1,3,2,2,2,0,3,3,0,3,3
31287,2,1,3,2,2,2,0,3,3,0,3,3
31288,2,1,3,2,2,2,2,3,3,2,3,3
31289,2,1,3,2,2,2,2,3,3,2,3,3
31290,2,1,2,2,2,2,2,3,3,2,3,3
31291,2,1,3,2,2,2,2,3,3,2,3,3
31292,2,1,3,2,2,2,2,3,3,2,3,3
31293,0,1,3,2,2,2,0,3,3,0,3,3
31294,0,1,3,1,2,2,0,3,3,0,3,3
31295,2,1,3,2,2,2,2,3,3,2,3,3
31296,2,1,3,2,2,2,2,3,3,2,3,3
31297,2,1,3,2,2,2,2,3,3,2,3,3
31298,2,1,3,2,2,2,2,3,3,2,3,3
31299,2,1,3,2,2,2,2,3,3,2,3,3
31300,2,1,3,2,2,2,2,3,3,2,3,3
31301,2,1,3,2,2,2,2,3,3,2,3,3
31302,2,1,3,2,2,2,2,3,3,2,3,3
31303,2,4,2,2,3,5,2,4,1,2,4,1
31304,2,1,3,2,2,2,2,3,3,2,3,3
31305,0,1,3,1,2,2,0,3,3,0,3,3
31306,0,3,1,1,4,6,0,0,6,0,0,6
31307,0,3,1,1,4,6,0,0,6,0,0,6
31308,2,2,6,1,0,3,0,2,4,0,2,4
31309,2,2,2,2,0,3,2,2,4,2,2,4
31310,2,1,2,2,2,2,2,3,3,2,3,3
31311,2,2,2,2,0,3,2,2,4,2,2,4
31312,2,4,2,2,3,3,2,2,4,2,2,4
31313,2,4,0,2,3,3,2,2,4,2,2,4
31314,2,4,0,2,3,5,2,4,1,2,4,1
31315,1,0,4,0,3,5,1,4,1,1,4,1
31316,1,0,4,0,1,1,1,1,2,1,1,2
31317,1,0,4,0,1,1,1,1,2,1,1,2
31318,1,0,4,0,1,1,1,1,2,1,1,2
31319,1,4,0,0,1,5,1,4,1,1,4,1
31320,2,4,2,2,3,3,2,2,4,2,2,4
31321,2,2,2,2,0,3,2,2,4,2,2,4
31322,2,2,6,2,0,3,2,2,4,2,2,4
31323,2,2,6,2,0,3,2,2,4,2,2,4
31324,2,2,2,2,0,3,2,2,4,2,2,4
31325,2,4,0,2,3,5,2,4,1,2,4,1
31326,2,4,0,2,3,5,2,4,1,2,4,1
31327,2,2,2,2,0,3,2,2,4,2,2,4
31328,2,2,6,1,0,3,0,2,4,0,2,4
31329,2,2,6,1,0,3,0,2,4,0,2,4
31330,0,2,6,1,0,3,0,2,4,0,2,4
31331,2,2,6,1,0,3,0,2,4,0,2,4
31332,0,2,6,1,0,3,0,2,4,0,2,4
31333,0,2,6,1,0,0,0,2,0,0,2,0
31334,2,2,2,2,0,3,2,2,4,2,2,4
31335,0,2,6,2,0,3,2,2,4,2,2,4
31336,0,2,6,2,0,3,2,2,4,2,2,4
31337,2,2,6,2,0,3,2,2,4,2,2,4
31338,2,2,6,2,0,3,2,2,4,2,2,4
31339,2,2,2,2,0,3,2,2,4,2,2,4
31340,2,2,2,2,0,3,2,2,4,2,2,4
31341,0,2,6,1,0,3,0,2,4,0,2,4
31342,0,2,6,1,0,0,0,2,0,0,2,0
31343,1,0,0,0,3,5,1,4,1,1,4,1
31344,1,0,4,0,1,1,1,1,2,1,1,2
31345,1,4,0,0,3,5,1,4,1,1,4,1
31346,2,4,2,2,3,3,2,4,4,2,4,4
31347,2,2,2,2,0,3,2,2,4,2,2,4
31348,2,2,2,2,0,3,2,2,4,2,2,4
31349,0,3,6,1,4,0,0,0,0,0,0,0
31350,0,3,1,1,4,6,0,0,6,0,0,6
31351,0,3,1,1,4,6,0,0,6,0,0,6
31352,0,2,6,1,0,0,0,2,0,0,2,0
31353,0,2,6,1,0,3,0,2,4,0,2,4
31354,0,2,6,1,2,6,0,2,3,0,2,3
31355,0,2,6,1,2,2,2,3,3,2,3,3
31356,2,2,6,2,0,3,2,2,4,2,2,4
31357,2,2,2,2,0,3,2,2,4,2,2,4
31358,2,2,2,2,0,3,2,2,4,2,2,4
31359,0,3,1,1,4,6,0,0,0,0,0,0
31360,0,3,1,1,4,6,0,0,6,0,0,6
31361,0,3,1,1,4,0,0,0,0,0,0,0
31362,0,3,1,1,4,0,0,0,0,0,0,0
31363,0,3,1,1,4,0,0,0,0,0,0,0
31364,0,3,1,1,4,6,0,0,6,0,0,6
31365,0,3,1,1,4,6,0,0,6,0,0,6
31366,0,3,6,1,4,0,0,0,0,0,0,0
31367,2,2,6,1,0,3,0,2,4,0,2,4
31368,0,2,6,1,0,3,0,2,4,0,2,4
31369,2,2,2,2,0,3,2,2,4,2,2,4
31370,2,2,2,2,3,3,2,4,4,2,4,4
31371,2,2,2,2,0,3,2,2,4,2,2,4
31372,2,2,2,2,0,3,2,2,4,2,2,4
31373,2,2,6,2,0,3,2,2,4,2,2,4
31374,0,3,6,1,4,0,0,0,0,0,0,0
31375,0,3,1,1,4,0,0,0,0,0,0,0
31376,0,3,1,1,4,6,0,0,0,0,0,0
31377,0,3,1,1,4,6,0,0,6,0,0,6
31378,0,3,1,1,4,6,0,0,6,0,0,6
31379,0,3,1,1,4,6,0,0,6,0,0,6
31380,0,3,1,1,4,6,0,0,6,0,0,6
31381,0,3,1,1,4,6,0,0,6,0,0,6
31382,0,3,1,1,4,6,0,0,6,0,0,6
31383,0,3,1,1,4,6,0,0,6,0,0,6
31384,0,3,1,1,4,6,0,0,6,0,0,6
31385,0,3,1,1,4,6,0,0,6,0,0,6
31386,0,2,6,1,0,0,0,2,4,0,2,4
31387,2,2,2,2,0,3,2,2,4,2,2,4
31388,2,2,2,2,0,3,2,2,4,2,2,4
31389,2,4,0,2,3,5,2,4,1,2,4,1
31390,2,4,0,2,3,5,2,4,1,2,4,1
31391,1,4,0,0,3,5,1,4,1,1,4,1
31392,2,4,2,2,3,5,2,4,1,2,4,1
31393,2,4,0,2,3,5,2,4,1,2,4,1
31394,1,4,0,0,3,5,1,4,1,1,4,1
31395,1,4,0,0,3,5,1,4,1,1,4,1
31396,2,4,0,2,3,5,2,4,1,2,4,1
31397,2,4,0,2,3,5,2,4,1,2,4,1
31398,2,4,2,2,3,5,2,4,1,2,4,1
31399,2,2,2,2,0,3,2,2,4,2,2,4
31400,2,2,6,2,0,3,2,2,4,2,2,4
31401,2,2,2,2,0,3,2,2,4,2,2,4
31402,2,4,2,2,0,3,2,2,4,2,2,4
31403,2,4,2,2,3,3,2,2,4,2,2,4
31404,2,2,2,2,0,3,2,2,4,2,2,4
31405,2,4,2,2,0,3,2,2,4,2,2,4
31406,2,4,0,2,3,5,2,4,1,2,4,1
31407,2,4,2,2,3,5,2,4,1,2,4,1
31408,2,2,2,2,0,3,2,2,4,2,2,4
31409,2,2,2,2,0,3,2,2,4,2,2,4
31410,0,2,6,1,0,0,0,2,0,0,2,0
31411,0,3,1,1,4,0,0,0,0,0,0,0
31412,0,3,6,1,4,0,0,0,0,0,0,0
31413,2,2,2,2,0,3,2,2,4,2,2,4
31414,2,2,2,2,0,3,2,2,4,2,2,4
31415,2,2,6,2,0,3,2,2,4,2,2,4
31416,0,2,6,1,4,0,0,0,0,0,0,0
31417,0,2,6,1,0,0,0,2,0,0,2,0
31418,2,2,2,2,0,3,2,2,4,2,2,4
31419,0,2,6,1,0,0,0,2,0,0,2,0
31420,0,3,6,1,4,0,0,0,0,0,0,0
31421,0,2,6,1,0,0,0,2,0,0,2,0
31422,2,2,2,2,0,3,2,2,4,2,2,4
31423,2,4,2,2,3,5,2,4,1,2,4,1
31424,1,4,0,0,3,5,2,4,1,2,4,1
31425,2,2,2,2,0,3,2,2,4,2,2,4
31426,0,3,6,1,4,0,0,0,0,0,0,0
31427,0,2,6,1,0,0,0,2,0,0,2,0
31428,0,3,6,1,4,0,0,0,0,0,0,0
31429,0,3,6,1,4,0,0,0,0,0,0,0
31430,0,3,6,1,4,0,0,0,0,0,0,0
31431,0,2,6,1,0,0,0,2,0,0,2,0
31432,0,2,6,1,0,0,0,2,0,0,2,0
31433,0,2,6,1,0,0,0,2,0,0,2,0
31434,0,2,6,1,0,0,0,0,0,0,0,0
31435,0,2,6,1,0,0,0,2,0,0,2,0
31436,2,2,2,2,0,3,2,2,4,2,2,4
31437,2,4,2,2,3,3,2,4,4,2,4,4
31438,2,4,0,2,3,5,2,4,1,2,4,1
31439,2,4,2,2,0,3,2,2,4,2,2,4
31440,2,2,2,2,0,3,2,2,4,2,2,4
31441,2,2,2,2,0,3,2,2,4,2,2,4
31442,0,3,6,1,4,0,0,0,0,0,0,0
31443,0,3,1,1,4,6,0,0,6,0,0,6
31444,0,3,1,1,4,6,0,0,6,0,0,6
31445,0,3,1,1,4,0,0,0,0,0,0,0
31446,0,3,1,1,4,0,0,0,0,0,0,0
31447,0,3,6,1,4,0,0,0,0,0,0,0
31448,2,4,2,2,0,3,2,2,4,2,2,4
31449,2,4,0,2,3,5,2,4,1,2,4,1
31450,0,2,6,1,0,0,0,2,4,0,2,4
31451,0,3,1,1,4,6,0,0,0,0,0,0
31452,0,3,1,1,4,0,0,0,0,0,0,0
31453,0,2,6,1,0,0,0,2,0,0,2,0
31454,2,2,2,2,0,3,2,2,4,2,2,4
31455,2,2,2,2,0,3,2,2,4,2,2,4
31456,2,2,6,2,0,3,2,2,4,2,2,4
31457,0,3,6,1,4,0,0,0,0,0,0,0
31458,0,3,6,1,4,0,0,0,0,0,0,0
31459,2,2,6,1,0,3,0,2,4,0,2,4
31460,1,4,0,2,3,5,2,4,1,2,4,1
31461,2,4,2,2,3,5,2,4,1,2,4,1
31462,0,3,1,1,4,0,0,0,0,0,0,0
31463,0,3,1,1,4,6,0,0,6,0,0,6
31464,2,2,2,2,0,3,2,2,4,2,2,4
31465,2,4,0,2,3,5,2,4,1,2,4,1
31466,2,2,2,2,0,3,2,2,4,2,2,4
31467,2,4,2,2,0,3,2,2,4,2,2,4
31468,2,1,2,2,0,3,2,2,4,2,2,4
31469,2,1,3,2,2,2,2,3,3,2,3,3
31470,2,1,2,2,2,2,2,3,3,2,3,3
31471,2,1,3,2,2,2,2,3,3,2,3,3
31472,2,1,3,2,2,2,2,3,3,2,3,3
31473,1,4,0,2,3,5,2,4,1,2,4,1
31474,2,4,0,2,3,5,2,4,1,2,4,1
31475,2,4,2,2,2,2,2,3,3,2,3,3
31476,2,4,0,2,3,5,2,4,1,2,4,1
31477,2,4,2,2,3,5,2,4,1,2,4,1
31478,2,1,2,2,2,2,2,3,3,2,3,3
31479,2,1,3,2,2,2,2,3,3,2,3,3
31480,2,1,3,2,2,2,2,3,3,2,3,3
31481,2,1,3,2,2,2,2,3,3,2,3,3
31482,2,4,0,2,3,5,2,4,1,2,4,1
31483,2,1,3,2,2,2,2,3,3,2,3,3
31484,0,1,3,1,2,2,0,3,3,0,3,3
31485,0,1,3,1,2,2,0,3,3,0,3,3
31486,0,1,3,1,2,2,0,3,3,0,3,3
31487,2,1,3,2,2,2,0,3,3,0,3,3
31488,2,1,3,2,2,2,0,3,3,0,3,3
31489,2,1,3,2,2,2,2,3,3,2,3,3
31490,2,1,3,2,2,2,2,3,3,2,3,3
31491,2,1,3,2,2,2,2,3,3,2,3,3
31492,2,1,3,2,2,2,2,3,3,2,3,3
31493,2,1,3,2,2,2,2,3,3,2,3,3
31494,2,1,3,2,2,2,2,3,3,2,3,3
31495,2,1,3,2,2,2,2,3,3,2,3,3
31496,2,1,3,2,2,2,2,3,3,2,3,3
31497,2,1,3,2,2,2,2,3,3,2,3,3
31498,2,1,3,2,2,2,2,3,3,2,3,3
31499,2,1,3,2,2,2,2,3,3,2,3,3
31500,2,4,2,2,2,2,2,3,3,2,3,3
31501,2,4,0,2,3,5,2,4,1,2,4,1
31502,2,4,2,2,2,2,2,3,3,2,3,3
31503,2,4,0,2,3,5,2,4,1,2,4,1
31504,2,4,0,2,3,5,2,4,1,2,4,1
31505,0,1,3,2,2,2,0,3,3,0,3,3
31506,0,1,3,1,2,2,0,3,3,0,3,3
31507,0,3,6,1,4,6,0,0,6,0,0,6
31508,0,1,6,1,4,0,0,0,0,0,0,0
31509,0,1,3,1,2,2,0,3,3,0,3,3
31510,0,1,3,2,2,2,2,3,3,2,3,3
31511,2,1,2,2,2,2,2,3,3,2,3,3
31512,2,4,2,2,0,3,2,2,4,2,2,4
31513,0,2,6,1,0,0,0,2,4,0,2,4
31514,0,3,6,1,4,0,0,0,0,0,0,0
31515,2,2,6,1,0,0,0,2,0,0,2,0
31516,1,4,0,0,3,5,2,4,1,2,4,1
31517,1,0,4,0,1,1,1,1,2,1,1,2
31518,1,0,4,0,1,1,1,1,2,1,1,2
31519,1,4,0,0,3,5,1,4,1,1,4,1
31520,1,0,0,0,3,5,1,4,1,1,4,1
31521,1,0,4,0,1,1,1,1,2,1,1,2
31522,1,4,0,0,3,5,1,4,1,1,4,1
31523,2,2,2,2,0,3,2,2,4,2,2,4
31524,2,4,2,2,3,5,2,4,1,2,4,1
31525,1,0,0,0,3,5,1,4,1,1,4,1
31526,2,4,0,2,3,5,2,4,1,2,4,1
31527,0,2,6,1,4,0,0,0,0,0,0,0
31528,0,2,6,1,0,0,0,0,0,0,0,0
31529,0,2,6,1,4,0,0,0,0,0,0,0
31530,0,2,6,1,0,3,0,2,4,0,2,4
31531,2,2,2,2,0,3,2,2,4,2,2,4
31532,2,2,6,2,0,3,2,2,4,2,2,4
31533,2,2,6,1,0,3,0,2,4,0,2,4
31534,2,2,6,2,0,3,2,2,4,2,2,4
31535,0,2,6,1,0,3,0,2,4,0,2,4
31536,0,3,6,1,4,6,0,0,6,0,0,6
31537,0,3,1,1,4,6,0,0,6,0,0,6
31538,0,3,1,1,4,6,0,0,6,0,0,6
31539,0,3,1,1,4,6,0,0,6,0,0,6
31540,0,3,1,1,4,6,0,0,6,0,0,6
31541,0,2,6,1,0,0,0,2,0,0,2,0
31542,2,2,6,2,0,3,0,2,4,0,2,4
31543,2,4,0,2,3,5,2,4,1,2,4,1
31544,2,4,0,2,3,5,2,4,1,2,4,1
31545,2,4,2,2,3,5,2,4,1,2,4,1
31546,1,4,0,2,3,5,2,4,1,2,4,1
31547,2,4,2,2,3,5,2,4,1,2,4,1
31548,0,3,1,1,4,6,0,0,6,0,0,6
31549,0,3,1,1,4,6,0,0,6,0,0,6
31550,0,3,1,1,4,6,0,0,6,0,0,6
31551,0,3,1,1,4,6,0,0,0,0,0,0
31552,0,2,6,1,0,3,0,2,4,0,2,4
31553,2,2,2,2,0,3,2,2,4,2,2,4
31554,2,4,2,2,0,3,2,2,4,2,2,4
31555,2,2,2,2,0,3,2,2,4,2,2,4
31556,2,2,2,2,0,3,2,2,4,2,2,4
31557,0,2,6,1,0,3,0,2,4,0,2,4
31558,0,3,1,1,4,6,0,0,6,0,0,6
31559,0,3,1,1,4,6,0,0,6,0,0,6
31560,0,3,1,1,4,6,0,0,6,0,0,6
31561,0,3,1,1,4,0,0,0,0,0,0,0
31562,0,3,1,1,4,0,0,0,0,0,0,0
31563,0,3,1,1,4,0,0,0,0,0,0,0
31564,0,3,1,1,4,0,0,0,0,0,0,0
31565,0,3,1,1,4,0,0,0,0,0,0,0
31566,0,3,1,1,4,0,0,0,0,0,0,0
31567,0,3,6,1,4,0,0,0,0,0,0,0
31568,0,3,6,1,4,0,0,0,0,0,0,0
31569,0,2,6,1,0,3,0,2,4,0,2,4
31570,2,2,2,2,0,3,2,2,4,2,2,4
31571,2,2,6,2,0,3,2,2,4,2,2,4
31572,2,2,6,2,0,3,2,2,4,2,2,4
31573,0,2,6,1,0,3,0,2,4,0,2,4
31574,0,2,6,1,0,0,0,2,0,0,2,0
31575,0,3,6,1,4,0,0,0,0,0,0,0
31576,0,3,6,1,4,0,0,0,0,0,0,0
31577,0,3,6,1,4,0,0,0,0,0,0,0
31578,0,3,1,1,4,0,0,0,0,0,0,0
31579,0,3,1,1,4,6,0,0,6,0,0,6
31580,0,3,1,1,4,6,0,0,6,0,0,6
31581,0,3,1,1,4,6,0,0,6,0,0,6
31582,0,3,1,1,4,6,0,0,6,0,0,6
31583,0,3,1,1,4,6,0,0,6,0,0,6
31584,0,3,1,1,4,6,0,0,6,0,0,6
31585,0,2,6,1,4,0,0,0,6,0,0,6
31586,2,2,2,2,0,3,2,2,4,2,2,4
31587,2,2,2,2,0,3,2,2,4,2,2,4
31588,2,2,2,2,0,3,2,2,4,2,2,4
31589,2,4,0,2,3,5,2,4,1,2,4,1
31590,2,2,2,2,0,3,2,2,4,2,2,4
31591,0,2,6,1,0,3,0,2,4,0,2,4
31592,2,2,6,1,0,3,0,2,4,0,2,4
31593,2,4,2,2,0,3,2,2,4,2,2,4
31594,2,4,0,2,3,5,2,4,1,2,4,1
31595,2,4,0,2,3,5,2,4,1,2,4,1
31596,2,4,2,2,3,3,2,4,4,2,4,4
31597,2,4,2,2,3,3,2,2,4,2,2,4
31598,2,4,2,2,3,5,2,4,4,2,4,4
31599,2,4,0,2,3,5,2,4,1,2,4,1
31600,1,4,0,2,3,5,2,4,1,2,4,1
31601,1,0,0,0,3,5,1,4,1,1,4,1
31602,1,0,0,0,3,5,1,4,1,1,4,1
31603,1,0,4,0,1,1,1,1,2,1,1,2
31604,1,0,0,0,1,5,1,4,1,1,4,1
31605,1,0,0,0,1,1,1,1,2,1,1,2
31606,1,0,0,0,1,1,1,1,2,1,1,2
31607,1,4,0,0,3,5,1,4,1,1,4,1
31608,2,4,2,2,3,3,2,4,4,2,4,4
31609,2,2,6,2,0,3,2,2,4,2,2,4
31610,2,2,6,1,0,3,0,2,4,0,2,4
31611,0,2,6,1,0,0,0,2,0,0,2,0
31612,0,3,6,1,4,0,0,0,0,0,0,0
31613,0,2,6,1,4,0,0,0,0,0,0,0
31614,0,2,6,1,0,0,0,2,0,0,2,0
31615,0,3,6,1,4,0,0,0,0,0,0,0
31616,0,3,1,1,4,0,0,0,0,0,0,0
31617,0,3,6,1,4,0,0,0,0,0,0,0
31618,0,3,6,1,4,0,0,0,0,0,0,0
31619,0,2,6,1,4,0,0,0,0,0,0,0
31620,2,2,2,2,0,3,2,2,4,2,2,4
31621,2,4,0,2,3,5,2,4,1,2,4,1
31622,2,4,0,2,3,5,2,4,1,2,4,1
31623,2,4,0,2,3,5,2,4,1,2,4,1
31624,2,4,0,2,3,5,2,4,1,2,4,1
31625,2,2,2,2,0,3,2,2,4,2,2,4
31626,2,2,6,1,0,3,0,2,4,0,2,4
31627,2,2,6,1,0,3,0,2,4,0,2,4
31628,2,2,6,1,0,3,0,2,4,0,2,4
31629,2,2,6,1,0,3,0,2,4,0,2,4
31630,2,2,2,2,0,3,2,2,4,2,2,4
31631,2,2,6,2,0,3,0,2,4,0,2,4
31632,0,2,6,1,0,0,0,2,0,0,2,0
31633,0,2,6,1,4,0,0,0,0,0,0,0
31634,0,3,6,1,4,0,0,0,0,0,0,0
31635,0,2,6,1,4,0,0,0,0,0,0,0
31636,2,2,6,1,0,3,0,2,4,0,2,4
31637,2,2,2,2,0,3,2,2,4,2,2,4
31638,2,2,2,2,0,3,2,2,4,2,2,4
31639,2,2,2,2,0,3,2,2,4,2,2,4
31640,2,2,2,2,0,3,2,2,4,2,2,4
31641,0,2,6,1,0,0,0,2,0,0,2,0
31642,0,3,1,1,4,6,0,0,0,0,0,0
31643,0,3,1,1,4,6,0,0,6,0,0,6
31644,0,3,1,1,4,0,0,0,0,0,0,0
31645,0,3,1,1,4,0,0,0,0,0,0,0
31646,0,3,1,1,4,0,0,0,0,0,0,0
31647,0,3,1,1,4,0,0,0,0,0,0,0
31648,0,2,6,1,0,0,0,0,0,0,0,0
31649,2,4,0,2,3,5,2,4,1,2,4,1
31650,2,4,2,2,3,3,2,2,4,2,2,4
31651,0,3,1,1,4,6,0,0,6,0,0,6
31652,0,3,1,1,4,6,0,0,6,0,0,6
31653,0,3,6,1,4,0,0,0,0,0,0,0
31654,2,2,6,1,0,3,0,2,4,0,2,4
31655,2,2,2,2,0,3,2,2,4,2,2,4
31656,2,2,2,2,0,3,2,2,4,2,2,4
31657,0,3,6,1,4,0,0,0,0,0,0,0
31658,0,3,6,1,4,0,0,0,0,0,0,0
31659,2,2,2,2,0,3,2,2,4,2,2,4
31660,2,2,2,2,0,3,2,2,4,2,2,4
31661,2,4,0,2,3,5,2,4,1,2,4,1
31662,0,2,6,1,0,3,0,2,6,0,2,6
31663,0,3,1,1,4,6,0,0,6,0,0,6
31664,2,4,0,2,3,5,2,4,1,2,4,1
31665,1,0,0,0,3,5,1,4,1,1,4,1
31666,2,4,0,2,3,5,2,4,1,2,4,1
31667,2,1,3,2,2,2,2,3,3,2,3,3
31668,2,1,3,2,2,2,2,3,3,2,3,3
