CC,Correlation,Distance1,Distance2,Distance3,K,KTemp,K_Recover,LR_After,LR_Before,MAE,Mean Error,Method,Method_Recover,N_Pairs,N_PairsLR,Pair1,Pair2,Pair3,Predicted_date,RMSE,ROI,R^2,Samples,W,Window_Range
100,0.961155948,,,,,5,6,40,40,0.044245869,0.019360555,LCBFM,Adaptive,,,,,,11-08-17,0.06872809,BGL,0.860539195,,9,10
50,0.961728347,,,,,5,6,40,40,0.04453823,0.019218951,LCBFM,Adaptive,,,,,,11-08-17,0.069162567,BGL,0.85254907,,3,10
50,0.961678747,,,,,5,6,40,40,0.044490547,0.019167151,LCBFM,Adaptive,,,,,,11-08-17,0.069111519,BGL,0.852766656,,5,10
50,0.961649699,,,,,5,6,40,40,0.044480335,0.019226925,LCBFM,Adaptive,,,,,,11-08-17,0.069032463,BGL,0.854310273,,7,10
50,0.961176976,,,,,5,6,40,40,0.044243873,0.019393965,LCBFM,Adaptive,,,,,,11-08-17,0.068692838,BGL,0.860682224,,9,10
100,0.9616342,,,,,7,6,40,40,0.044509574,0.019192195,LCBFM,Adaptive,,,,,,11-08-17,0.06910894,BGL,0.852777642,,3,10
100,0.96158994,,,,,7,6,40,40,0.044502253,0.019192903,LCBFM,Adaptive,,,,,,11-08-17,0.06904774,BGL,0.853038276,,5,10
100,0.961668379,,,,,7,6,40,40,0.04453337,0.019262692,LCBFM,Adaptive,,,,,,11-08-17,0.069070322,BGL,0.854150428,,7,10
100,0.961277739,,,,,7,6,40,40,0.044308044,0.019450965,LCBFM,Adaptive,,,,,,11-08-17,0.068783957,BGL,0.860312375,,9,10
0,0.961621535,,,,,7,6,40,40,0.044530583,0.019218829,LCBFM,Adaptive,,,,,,11-08-17,0.069134278,BGL,0.852669668,,3,10
0,0.961600203,,,,,7,6,40,40,0.044490826,0.019187815,LCBFM,Adaptive,,,,,,11-08-17,0.069068294,BGL,0.852950769,,5,10
0,0.96166153,,,,,7,6,40,40,0.044508058,0.019216332,LCBFM,Adaptive,,,,,,11-08-17,0.069075816,BGL,0.854127227,,7,10
0,0.961226749,,,,,7,6,40,40,0.044216565,0.019331176,LCBFM,Adaptive,,,,,,11-08-17,0.068705118,BGL,0.860632407,,9,10
100,0.961661876,,,,,3,6,40,40,0.044520255,0.019211518,LCBFM,Adaptive,,,,,,11-08-17,0.06913873,BGL,0.852650694,,3,10
100,0.9615581,,,,,3,6,40,40,0.044458958,0.019158813,LCBFM,Adaptive,,,,,,11-08-17,0.069078503,BGL,0.852907295,,5,10
100,0.96165206,,,,,3,6,40,40,0.044426714,0.019152581,LCBFM,Adaptive,,,,,,11-08-17,0.069021684,BGL,0.854355766,,7,10
100,0.961171836,,,,,3,6,40,40,0.044114943,0.019233329,LCBFM,Adaptive,,,,,,11-08-17,0.068605294,BGL,0.861037098,,9,10
0,0.9616545,,,,,3,6,40,40,0.044532451,0.019245065,LCBFM,Adaptive,,,,,,11-08-17,0.06915843,BGL,0.852566713,,3,10
0,0.961660997,,,,,3,6,40,40,0.044512521,0.019232811,LCBFM,Adaptive,,,,,,11-08-17,0.069097687,BGL,0.852825584,,5,10
0,0.961808947,,,,,3,6,40,40,0.04453934,0.019263424,LCBFM,Adaptive,,,,,,11-08-17,0.06909311,BGL,0.854054174,,7,10
0,0.961357205,,,,,3,6,40,40,0.044335877,0.01945473,LCBFM,Adaptive,,,,,,11-08-17,0.068817693,BGL,0.860175317,,9,10
0,0.96165811,,,,,5,6,40,40,0.044555307,0.019240608,LCBFM,Adaptive,,,,,,11-08-17,0.069167254,BGL,0.852529086,,3,10
0,0.961621219,,,,,5,6,40,40,0.04451404,0.019224821,LCBFM,Adaptive,,,,,,11-08-17,0.069107645,BGL,0.852783159,,5,10
0,0.961790392,,,,,5,6,40,40,0.044493434,0.019239208,LCBFM,Adaptive,,,,,,11-08-17,0.069049688,BGL,0.854237557,,7,10
0,0.961372173,,,,,5,6,40,40,0.044191876,0.019352361,LCBFM,Adaptive,,,,,,11-08-17,0.068688175,BGL,0.860701137,,9,10
50,0.96186388,,,,,7,8,40,40,0.044229615,0.018642855,LCBFM,Adaptive,,,,,,11-08-17,0.069093512,BGL,0.852843368,,3,10
50,0.961809158,,,,,7,8,40,40,0.044208298,0.018641308,LCBFM,Adaptive,,,,,,11-08-17,0.069020668,BGL,0.853153493,,5,10
50,0.961892889,,,,,7,8,40,40,0.044225652,0.018696969,LCBFM,Adaptive,,,,,,11-08-17,0.069043961,BGL,0.854261734,,7,10
50,0.96150826,,,,,7,8,40,40,0.044003733,0.018892494,LCBFM,Adaptive,,,,,,11-08-17,0.068764634,BGL,0.860390849,,9,10
25,0.961908509,,,,,3,8,40,40,0.044245946,0.018657024,LCBFM,Adaptive,,,,,,11-08-17,0.069133473,BGL,0.852673101,,3,10
25,0.961881763,,,,,3,8,40,40,0.044215709,0.01862423,LCBFM,Adaptive,,,,,,11-08-17,0.069095739,BGL,0.852833881,,5,10
25,0.961926884,,,,,3,8,40,40,0.044154354,0.018617629,LCBFM,Adaptive,,,,,,11-08-17,0.069015057,BGL,0.854383732,,7,10
25,0.961464826,,,,,3,8,40,40,0.043843973,0.018681833,LCBFM,Adaptive,,,,,,11-08-17,0.068628997,BGL,0.860941058,,9,10
25,0.961897346,,,,,5,8,40,40,0.044266139,0.01867622,LCBFM,Adaptive,,,,,,11-08-17,0.069150026,BGL,0.85260254,,3,10
25,0.961951703,,,,,5,8,40,40,0.044233283,0.018656113,LCBFM,Adaptive,,,,,,11-08-17,0.069091631,BGL,0.852851378,,5,10
25,0.961991149,,,,,5,8,40,40,0.044211982,0.018705341,LCBFM,Adaptive,,,,,,11-08-17,0.069048338,BGL,0.854243258,,7,10
25,0.961529506,,,,,5,8,40,40,0.043984355,0.018883657,LCBFM,Adaptive,,,,,,11-08-17,0.068759971,BGL,0.860409781,,9,10
25,0.961892073,,,,,7,8,40,40,0.044223913,0.018642041,LCBFM,Adaptive,,,,,,11-08-17,0.069115979,BGL,0.852747653,,3,10
25,0.961772838,,,,,7,8,40,40,0.044204304,0.018636467,LCBFM,Adaptive,,,,,,11-08-17,0.069053762,BGL,0.853012642,,5,10
25,0.961757508,,,,,7,8,40,40,0.044211173,0.018665116,LCBFM,Adaptive,,,,,,11-08-17,0.069069117,BGL,0.854155517,,7,10
25,0.961262722,,,,,7,8,40,40,0.043977082,0.018801872,LCBFM,Adaptive,,,,,,11-08-17,0.06875353,BGL,0.860435933,,9,10
50,0.961868397,,,,,3,8,40,40,0.044238213,0.018663617,LCBFM,Adaptive,,,,,,11-08-17,0.069124131,BGL,0.852712913,,3,10
50,0.961781257,,,,,3,8,40,40,0.044176623,0.018605386,LCBFM,Adaptive,,,,,,11-08-17,0.069064333,BGL,0.852967636,,5,10
50,0.961846321,,,,,3,8,40,40,0.044145727,0.018606675,LCBFM,Adaptive,,,,,,11-08-17,0.069008955,BGL,0.854409478,,7,10
50,0.961401624,,,,,3,8,40,40,0.043818574,0.018671942,LCBFM,Adaptive,,,,,,11-08-17,0.06858622,BGL,0.861114358,,9,10
100,0.961961084,,,,,5,8,40,40,0.044244924,0.018665731,LCBFM,Adaptive,,,,,,11-08-17,0.069132504,BGL,0.852677228,,3,10
100,0.961916095,,,,,5,8,40,40,0.044196836,0.018619906,LCBFM,Adaptive,,,,,,11-08-17,0.069074437,BGL,0.852924611,,5,10
100,0.961880572,,,,,5,8,40,40,0.0441886,0.018661475,LCBFM,Adaptive,,,,,,11-08-17,0.069021481,BGL,0.854356622,,7,10
100,0.961366588,,,,,5,8,40,40,0.043940971,0.018799777,LCBFM,Adaptive,,,,,,11-08-17,0.068710524,BGL,0.860610473,,9,10
50,0.961961835,,,,,5,8,40,40,0.044250285,0.018665642,LCBFM,Adaptive,,,,,,11-08-17,0.069142047,BGL,0.852636555,,3,10
50,0.961915587,,,,,5,8,40,40,0.044199356,0.018613731,LCBFM,Adaptive,,,,,,11-08-17,0.069093582,BGL,0.85284307,,5,10
50,0.961865043,,,,,5,8,40,40,0.044176756,0.018672507,LCBFM,Adaptive,,,,,,11-08-17,0.069014335,BGL,0.854386777,,7,10
50,0.961389077,,,,,5,8,40,40,0.043937189,0.018832834,LCBFM,Adaptive,,,,,,11-08-17,0.068673306,BGL,0.860761438,,9,10
100,0.961863188,,,,,7,8,40,40,0.04422873,0.018642225,LCBFM,Adaptive,,,,,,11-08-17,0.069094106,BGL,0.852840838,,3,10
100,0.961817649,,,,,7,8,40,40,0.044213325,0.018642228,LCBFM,Adaptive,,,,,,11-08-17,0.069034338,BGL,0.853095318,,5,10
100,0.961900115,,,,,7,8,40,40,0.044230587,0.01870817,LCBFM,Adaptive,,,,,,11-08-17,0.069052,BGL,0.854227795,,7,10
100,0.96151156,,,,,7,8,40,40,0.044003413,0.018893747,LCBFM,Adaptive,,,,,,11-08-17,0.068764671,BGL,0.860390697,,9,10
0,0.961856306,,,,,7,8,40,40,0.044249854,0.018668737,LCBFM,Adaptive,,,,,,11-08-17,0.069120153,BGL,0.852729867,,3,10
0,0.961829548,,,,,7,8,40,40,0.044199788,0.018634976,LCBFM,Adaptive,,,,,,11-08-17,0.069050988,BGL,0.85302445,,5,10
0,0.961881529,,,,,7,8,40,40,0.044208161,0.018659865,LCBFM,Adaptive,,,,,,11-08-17,0.069057515,BGL,0.854204512,,7,10
0,0.961434627,,,,,7,8,40,40,0.043906505,0.018765107,LCBFM,Adaptive,,,,,,11-08-17,0.068683592,BGL,0.860719723,,9,10
100,0.961883364,,,,,3,8,40,40,0.044237475,0.018658425,LCBFM,Adaptive,,,,,,11-08-17,0.069121441,BGL,0.852724377,,3,10
100,0.961783299,,,,,3,8,40,40,0.044179891,0.018607318,LCBFM,Adaptive,,,,,,11-08-17,0.06906698,BGL,0.852956364,,5,10
100,0.961858816,,,,,3,8,40,40,0.044140406,0.018599304,LCBFM,Adaptive,,,,,,11-08-17,0.069009037,BGL,0.854409136,,7,10
100,0.961377101,,,,,3,8,40,40,0.043822958,0.018672986,LCBFM,Adaptive,,,,,,11-08-17,0.068590776,BGL,0.861095903,,9,10
0,0.961882734,,,,,3,8,40,40,0.044245586,0.018689836,LCBFM,Adaptive,,,,,,11-08-17,0.069139392,BGL,0.852647873,,3,10
0,0.961905525,,,,,3,8,40,40,0.044226173,0.018682038,LCBFM,Adaptive,,,,,,11-08-17,0.069084258,BGL,0.852882785,,5,10
0,0.962056061,,,,,3,8,40,40,0.044244048,0.018710404,LCBFM,Adaptive,,,,,,11-08-17,0.069080098,BGL,0.854109138,,7,10
0,0.961616743,,,,,3,8,40,40,0.04403348,0.018894616,LCBFM,Adaptive,,,,,,11-08-17,0.068801122,BGL,0.86024265,,9,10
0,0.961890968,,,,,5,8,40,40,0.044269214,0.018686375,LCBFM,Adaptive,,,,,,11-08-17,0.069148671,BGL,0.852608317,,3,10
0,0.961862074,,,,,5,8,40,40,0.044224776,0.018674744,LCBFM,Adaptive,,,,,,11-08-17,0.069094074,BGL,0.852840974,,5,10
0,0.962024338,,,,,5,8,40,40,0.044188116,0.018688292,LCBFM,Adaptive,,,,,,11-08-17,0.069033927,BGL,0.854304094,,7,10
0,0.961610391,,,,,5,8,40,40,0.043883423,0.018793106,LCBFM,Adaptive,,,,,,11-08-17,0.068668992,BGL,0.860778929,,9,10
50,0.95973376,,,,,7,4,40,40,0.039777706,0.014436369,LCBFM,Adaptive,,,,,,11-08-17,0.058131849,BGL,0.89583218,,3,8
50,0.959710521,,,,,7,4,40,40,0.039767077,0.014415703,LCBFM,Adaptive,,,,,,11-08-17,0.058130393,BGL,0.895837398,,5,8
50,0.959665414,,,,,7,4,40,40,0.039807751,0.014474564,LCBFM,Adaptive,,,,,,11-08-17,0.058161344,BGL,0.896583207,,7,8
50,0.959468451,,,,,7,4,40,40,0.039729877,0.014628788,LCBFM,Adaptive,,,,,,11-08-17,0.057979529,BGL,0.900749434,,9,8
25,0.959733919,,,,,3,4,40,40,0.039783643,0.014443198,LCBFM,Adaptive,,,,,,11-08-17,0.058133675,BGL,0.895825634,,3,8
25,0.959717285,,,,,3,4,40,40,0.039771203,0.014428674,LCBFM,Adaptive,,,,,,11-08-17,0.05813218,BGL,0.895830994,,5,8
25,0.959671025,,,,,3,4,40,40,0.039816503,0.014495137,LCBFM,Adaptive,,,,,,11-08-17,0.058163312,BGL,0.896576209,,7,8
25,0.959476245,,,,,3,4,40,40,0.039740682,0.014650117,LCBFM,Adaptive,,,,,,11-08-17,0.057985148,BGL,0.900730198,,9,8
25,0.959735446,,,,,5,4,40,40,0.039780222,0.014433956,LCBFM,Adaptive,,,,,,11-08-17,0.05813177,BGL,0.895832462,,3,8
25,0.959716941,,,,,5,4,40,40,0.039766088,0.014414016,LCBFM,Adaptive,,,,,,11-08-17,0.058127914,BGL,0.895846282,,5,8
25,0.959667403,,,,,5,4,40,40,0.039800201,0.014475083,LCBFM,Adaptive,,,,,,11-08-17,0.058155898,BGL,0.896602574,,7,8
25,0.959475056,,,,,5,4,40,40,0.039725063,0.014622226,LCBFM,Adaptive,,,,,,11-08-17,0.057975801,BGL,0.900762198,,9,8
25,0.959742172,,,,,7,4,40,40,0.03978125,0.014434408,LCBFM,Adaptive,,,,,,11-08-17,0.058132062,BGL,0.895831418,,3,8
25,0.959722375,,,,,7,4,40,40,0.039765697,0.014412926,LCBFM,Adaptive,,,,,,11-08-17,0.058127559,BGL,0.895847554,,5,8
25,0.959668458,,,,,7,4,40,40,0.039807652,0.014465153,LCBFM,Adaptive,,,,,,11-08-17,0.058159717,BGL,0.896588995,,7,8
25,0.959473373,,,,,7,4,40,40,0.039734087,0.014607731,LCBFM,Adaptive,,,,,,11-08-17,0.057982501,BGL,0.900739261,,9,8
50,0.959721948,,,,,3,4,40,40,0.039790874,0.014451391,LCBFM,Adaptive,,,,,,11-08-17,0.058137405,BGL,0.895812265,,3,8
50,0.959711866,,,,,3,4,40,40,0.039775126,0.014441127,LCBFM,Adaptive,,,,,,11-08-17,0.058133725,BGL,0.895825457,,5,8
50,0.959665776,,,,,3,4,40,40,0.039824573,0.014499417,LCBFM,Adaptive,,,,,,11-08-17,0.058167314,BGL,0.896561975,,7,8
50,0.959471927,,,,,3,4,40,40,0.039750299,0.014650981,LCBFM,Adaptive,,,,,,11-08-17,0.05798611,BGL,0.900726903,,9,8
100,0.959736165,,,,,5,4,40,40,0.039778756,0.014439771,LCBFM,Adaptive,,,,,,11-08-17,0.058131199,BGL,0.895834508,,3,8
100,0.959720999,,,,,5,4,40,40,0.039763384,0.014415926,LCBFM,Adaptive,,,,,,11-08-17,0.058127029,BGL,0.895849454,,5,8
100,0.959669046,,,,,5,4,40,40,0.039803147,0.01447016,LCBFM,Adaptive,,,,,,11-08-17,0.058155996,BGL,0.896602227,,7,8
100,0.959467156,,,,,5,4,40,40,0.039728574,0.014625701,LCBFM,Adaptive,,,,,,11-08-17,0.057978047,BGL,0.900754507,,9,8
50,0.959735847,,,,,5,4,40,40,0.039778796,0.0144404,LCBFM,Adaptive,,,,,,11-08-17,0.058132004,BGL,0.895831624,,3,8
50,0.959720945,,,,,5,4,40,40,0.039764619,0.014415069,LCBFM,Adaptive,,,,,,11-08-17,0.058128365,BGL,0.895844665,,5,8
50,0.959666086,,,,,5,4,40,40,0.039804967,0.014474346,LCBFM,Adaptive,,,,,,11-08-17,0.058157836,BGL,0.896595682,,7,8
50,0.959473687,,,,,5,4,40,40,0.03972467,0.014625381,LCBFM,Adaptive,,,,,,11-08-17,0.05797514,BGL,0.900764461,,9,8
100,0.959733942,,,,,7,4,40,40,0.039778827,0.014437478,LCBFM,Adaptive,,,,,,11-08-17,0.058132766,BGL,0.895828895,,3,8
100,0.959718455,,,,,7,4,40,40,0.03976694,0.014411932,LCBFM,Adaptive,,,,,,11-08-17,0.058129086,BGL,0.89584208,,5,8
100,0.959670178,,,,,7,4,40,40,0.039807476,0.014471863,LCBFM,Adaptive,,,,,,11-08-17,0.05815765,BGL,0.896596344,,7,8
100,0.959466929,,,,,7,4,40,40,0.039730963,0.014625306,LCBFM,Adaptive,,,,,,11-08-17,0.057979936,BGL,0.900748042,,9,8
0,0.959722959,,,,,7,4,40,40,0.039790017,0.014454294,LCBFM,Adaptive,,,,,,11-08-17,0.058137911,BGL,0.895810455,,3,8
0,0.959710717,,,,,7,4,40,40,0.039785742,0.014433963,LCBFM,Adaptive,,,,,,11-08-17,0.058138066,BGL,0.8958099,,5,8
0,0.959656908,,,,,7,4,40,40,0.039811585,0.014487153,LCBFM,Adaptive,,,,,,11-08-17,0.058163189,BGL,0.896576648,,7,8
0,0.959465133,,,,,7,4,40,40,0.03973228,0.014627869,LCBFM,Adaptive,,,,,,11-08-17,0.057980734,BGL,0.900745308,,9,8
100,0.959721547,,,,,3,4,40,40,0.03979124,0.014450803,LCBFM,Adaptive,,,,,,11-08-17,0.05813747,BGL,0.895812035,,3,8
100,0.95971566,,,,,3,4,40,40,0.039777157,0.014442918,LCBFM,Adaptive,,,,,,11-08-17,0.058134382,BGL,0.895823102,,5,8
100,0.959667271,,,,,3,4,40,40,0.039826159,0.014502808,LCBFM,Adaptive,,,,,,11-08-17,0.058168555,BGL,0.896557562,,7,8
100,0.9594728,,,,,3,4,40,40,0.039750439,0.014653262,LCBFM,Adaptive,,,,,,11-08-17,0.057986307,BGL,0.900726227,,9,8
0,0.959728209,,,,,3,4,40,40,0.039778686,0.014450208,LCBFM,Adaptive,,,,,,11-08-17,0.058132836,BGL,0.895828642,,3,8
0,0.959725082,,,,,3,4,40,40,0.039758992,0.014431026,LCBFM,Adaptive,,,,,,11-08-17,0.058126438,BGL,0.895851573,,5,8
0,0.95967251,,,,,3,4,40,40,0.039794912,0.014479376,LCBFM,Adaptive,,,,,,11-08-17,0.058154314,BGL,0.896608206,,7,8
0,0.959475123,,,,,3,4,40,40,0.039720815,0.01463385,LCBFM,Adaptive,,,,,,11-08-17,0.057975937,BGL,0.900761732,,9,8
0,0.959731244,,,,,5,4,40,40,0.039781648,0.01444374,LCBFM,Adaptive,,,,,,11-08-17,0.058134856,BGL,0.895821401,,3,8
0,0.959706735,,,,,5,4,40,40,0.039762625,0.014419777,LCBFM,Adaptive,,,,,,11-08-17,0.058130469,BGL,0.895837127,,5,8
0,0.959658815,,,,,5,4,40,40,0.039791253,0.014471855,LCBFM,Adaptive,,,,,,11-08-17,0.05815438,BGL,0.896607973,,7,8
0,0.959460676,,,,,5,4,40,40,0.039718367,0.014628905,LCBFM,Adaptive,,,,,,11-08-17,0.057976738,BGL,0.90075899,,9,8
50,0.962018166,,,,,7,6,40,40,0.038979427,0.014656861,LCBFM,Adaptive,,,,,,11-08-17,0.057360382,BGL,0.898578653,,3,8
50,0.96200071,,,,,7,6,40,40,0.038965422,0.014639412,LCBFM,Adaptive,,,,,,11-08-17,0.057357055,BGL,0.898590417,,5,8
50,0.961961414,,,,,7,6,40,40,0.03900746,0.014697718,LCBFM,Adaptive,,,,,,11-08-17,0.057384205,BGL,0.899328408,,7,8
50,0.961892989,,,,,7,6,40,40,0.038920251,0.014866498,LCBFM,Adaptive,,,,,,11-08-17,0.057189345,BGL,0.903436309,,9,8
25,0.962021814,,,,,3,6,40,40,0.03898279,0.014664466,LCBFM,Adaptive,,,,,,11-08-17,0.057362324,BGL,0.898571785,,3,8
25,0.962007895,,,,,3,6,40,40,0.038971366,0.014650191,LCBFM,Adaptive,,,,,,11-08-17,0.057359686,BGL,0.898581116,,5,8
25,0.961967564,,,,,3,6,40,40,0.039016227,0.014719043,LCBFM,Adaptive,,,,,,11-08-17,0.057387412,BGL,0.899317156,,7,8
25,0.961901953,,,,,3,6,40,40,0.038940437,0.014893687,LCBFM,Adaptive,,,,,,11-08-17,0.057199307,BGL,0.903402664,,9,8
25,0.962019369,,,,,5,6,40,40,0.038979023,0.014654169,LCBFM,Adaptive,,,,,,11-08-17,0.057359562,BGL,0.898581554,,3,8
25,0.962006585,,,,,5,6,40,40,0.038965106,0.01463596,LCBFM,Adaptive,,,,,,11-08-17,0.057353789,BGL,0.898601967,,5,8
25,0.961960775,,,,,5,6,40,40,0.038999561,0.014696196,LCBFM,Adaptive,,,,,,11-08-17,0.057377558,BGL,0.899351728,,7,8
25,0.9618972,,,,,5,6,40,40,0.038918281,0.014861883,LCBFM,Adaptive,,,,,,11-08-17,0.057186145,BGL,0.903447114,,9,8
25,0.962023649,,,,,7,6,40,40,0.038979358,0.014655114,LCBFM,Adaptive,,,,,,11-08-17,0.057359052,BGL,0.898583358,,3,8
25,0.962011363,,,,,7,6,40,40,0.038963794,0.014636124,LCBFM,Adaptive,,,,,,11-08-17,0.057352488,BGL,0.898606567,,5,8
25,0.961970229,,,,,7,6,40,40,0.039002532,0.014690275,LCBFM,Adaptive,,,,,,11-08-17,0.057378425,BGL,0.89934869,,7,8
25,0.961907035,,,,,7,6,40,40,0.038920108,0.014853569,LCBFM,Adaptive,,,,,,11-08-17,0.057187307,BGL,0.90344319,,9,8
50,0.96201154,,,,,3,6,40,40,0.038989541,0.014673224,LCBFM,Adaptive,,,,,,11-08-17,0.057365705,BGL,0.89855983,,3,8
50,0.96200207,,,,,3,6,40,40,0.038977258,0.014663585,LCBFM,Adaptive,,,,,,11-08-17,0.057361136,BGL,0.898575988,,5,8
50,0.961963439,,,,,3,6,40,40,0.039031625,0.01472812,LCBFM,Adaptive,,,,,,11-08-17,0.057392873,BGL,0.899297993,,7,8
50,0.961897682,,,,,3,6,40,40,0.038949493,0.014894471,LCBFM,Adaptive,,,,,,11-08-17,0.057199595,BGL,0.903401688,,9,8
100,0.962020143,,,,,5,6,40,40,0.038979988,0.014660042,LCBFM,Adaptive,,,,,,11-08-17,0.057359923,BGL,0.898580278,,3,8
100,0.962008803,,,,,5,6,40,40,0.038961472,0.014638788,LCBFM,Adaptive,,,,,,11-08-17,0.057354015,BGL,0.898601169,,5,8
100,0.961964641,,,,,5,6,40,40,0.039000153,0.014692251,LCBFM,Adaptive,,,,,,11-08-17,0.057377743,BGL,0.899351082,,7,8
100,0.961892831,,,,,5,6,40,40,0.038918154,0.014863011,LCBFM,Adaptive,,,,,,11-08-17,0.057187368,BGL,0.903442984,,9,8
50,0.962019933,,,,,5,6,40,40,0.038979761,0.014660195,LCBFM,Adaptive,,,,,,11-08-17,0.057360374,BGL,0.898578682,,3,8
50,0.962008783,,,,,5,6,40,40,0.038962641,0.01463788,LCBFM,Adaptive,,,,,,11-08-17,0.057354751,BGL,0.898598566,,5,8
50,0.961961846,,,,,5,6,40,40,0.039001881,0.014695455,LCBFM,Adaptive,,,,,,11-08-17,0.057379175,BGL,0.899346057,,7,8
50,0.961895921,,,,,5,6,40,40,0.038914706,0.014861917,LCBFM,Adaptive,,,,,,11-08-17,0.057184836,BGL,0.903451532,,9,8
100,0.962018123,,,,,7,6,40,40,0.038979886,0.014657591,LCBFM,Adaptive,,,,,,11-08-17,0.057360991,BGL,0.898576499,,3,8
100,0.962007312,,,,,7,6,40,40,0.03896379,0.014635383,LCBFM,Adaptive,,,,,,11-08-17,0.057354709,BGL,0.898598713,,5,8
100,0.961965433,,,,,7,6,40,40,0.039004385,0.014695276,LCBFM,Adaptive,,,,,,11-08-17,0.057378618,BGL,0.899348011,,7,8
100,0.961891882,,,,,7,6,40,40,0.038919899,0.014862275,LCBFM,Adaptive,,,,,,11-08-17,0.057188559,BGL,0.90343896,,9,8
0,0.962011932,,,,,7,6,40,40,0.038990729,0.014675239,LCBFM,Adaptive,,,,,,11-08-17,0.057366466,BGL,0.898557136,,3,8
0,0.961998462,,,,,7,6,40,40,0.038987257,0.014657709,LCBFM,Adaptive,,,,,,11-08-17,0.057365446,BGL,0.898560745,,5,8
0,0.961945054,,,,,7,6,40,40,0.039014195,0.014712446,LCBFM,Adaptive,,,,,,11-08-17,0.057387032,BGL,0.89931849,,7,8
0,0.96188464,,,,,7,6,40,40,0.038926264,0.014865968,LCBFM,Adaptive,,,,,,11-08-17,0.057191544,BGL,0.903428879,,9,8
100,0.962011028,,,,,3,6,40,40,0.038990497,0.014672152,LCBFM,Adaptive,,,,,,11-08-17,0.057365681,BGL,0.898559915,,3,8
100,0.962005287,,,,,3,6,40,40,0.038979576,0.014665082,LCBFM,Adaptive,,,,,,11-08-17,0.057361884,BGL,0.898573344,,5,8
100,0.961965509,,,,,3,6,40,40,0.039032881,0.014730547,LCBFM,Adaptive,,,,,,11-08-17,0.05739396,BGL,0.899294178,,7,8
100,0.961898086,,,,,3,6,40,40,0.038948991,0.014896126,LCBFM,Adaptive,,,,,,11-08-17,0.057199797,BGL,0.903401007,,9,8
0,0.962014473,,,,,3,6,40,40,0.038979746,0.014671033,LCBFM,Adaptive,,,,,,11-08-17,0.057361496,BGL,0.898574715,,3,8
0,0.962012052,,,,,3,6,40,40,0.038960673,0.014651476,LCBFM,Adaptive,,,,,,11-08-17,0.057354188,BGL,0.898600557,,5,8
0,0.961964321,,,,,3,6,40,40,0.038997495,0.014700326,LCBFM,Adaptive,,,,,,11-08-17,0.057378545,BGL,0.899348268,,7,8
0,0.961889244,,,,,3,6,40,40,0.038916152,0.014870533,LCBFM,Adaptive,,,,,,11-08-17,0.05718757,BGL,0.903442302,,9,8
0,0.962015873,,,,,5,6,40,40,0.038981267,0.014663035,LCBFM,Adaptive,,,,,,11-08-17,0.05736316,BGL,0.898568828,,3,8
0,0.96199889,,,,,5,6,40,40,0.038959619,0.014637859,LCBFM,Adaptive,,,,,,11-08-17,0.057356142,BGL,0.898593645,,5,8
0,0.961952448,,,,,5,6,40,40,0.03899015,0.014692853,LCBFM,Adaptive,,,,,,11-08-17,0.057376662,BGL,0.899354874,,7,8
0,0.961885375,,,,,5,6,40,40,0.038912308,0.0148659,LCBFM,Adaptive,,,,,,11-08-17,0.057187403,BGL,0.903442866,,9,8
50,0.961326357,,,,,7,8,40,40,0.039277256,0.013839416,LCBFM,Adaptive,,,,,,11-08-17,0.057476597,BGL,0.898167268,,3,8
50,0.961308414,,,,,7,8,40,40,0.039261517,0.013819362,LCBFM,Adaptive,,,,,,11-08-17,0.057472557,BGL,0.898181581,,5,8
50,0.961267151,,,,,7,8,40,40,0.039301237,0.013881434,LCBFM,Adaptive,,,,,,11-08-17,0.057500742,BGL,0.898919104,,7,8
50,0.961175457,,,,,7,8,40,40,0.039219836,0.01405048,LCBFM,Adaptive,,,,,,11-08-17,0.057306191,BGL,0.903041319,,9,8
25,0.961329266,,,,,3,8,40,40,0.039280703,0.013846573,LCBFM,Adaptive,,,,,,11-08-17,0.057478541,BGL,0.898160379,,3,8
25,0.961315023,,,,,3,8,40,40,0.039267426,0.013831582,LCBFM,Adaptive,,,,,,11-08-17,0.057476352,BGL,0.898168134,,5,8
25,0.96127299,,,,,3,8,40,40,0.039312586,0.013904022,LCBFM,Adaptive,,,,,,11-08-17,0.057506209,BGL,0.898899881,,7,8
25,0.961184397,,,,,3,8,40,40,0.03924072,0.014078805,LCBFM,Adaptive,,,,,,11-08-17,0.057316544,BGL,0.903006282,,9,8
25,0.961328419,,,,,5,8,40,40,0.039277339,0.013836295,LCBFM,Adaptive,,,,,,11-08-17,0.057475843,BGL,0.89816994,,3,8
25,0.961314217,,,,,5,8,40,40,0.03926113,0.013816642,LCBFM,Adaptive,,,,,,11-08-17,0.057470505,BGL,0.898188853,,5,8
25,0.961265499,,,,,5,8,40,40,0.03929495,0.013881456,LCBFM,Adaptive,,,,,,11-08-17,0.057496376,BGL,0.89893445,,7,8
25,0.961180502,,,,,5,8,40,40,0.03921841,0.014046693,LCBFM,Adaptive,,,,,,11-08-17,0.057303894,BGL,0.90304909,,9,8
25,0.961332374,,,,,7,8,40,40,0.039277573,0.013837379,LCBFM,Adaptive,,,,,,11-08-17,0.057475253,BGL,0.89817203,,3,8
